"","packet","WiFiArrivalTimes","LTEArrivalTimes","WiFiDelayPackets","LTEDelayPackets","WiFiSentTimes","LTESentTimes","InterArrivals","InterArrivalRevs","feedbackreceivedWiFi","feedbackreceivedLTE"
"19",19,0.212485039337157,0.576266227356257,0.00197703933716,0.37072522735626,0.210507999999997,0.205540999999997,-0.347706007126103,0.376447201599419,0.214462078674317,0.946991454712517
"20",20,0.22509203933716,0.598139034408261,0.00197703933716,0.38217003440826,0.223115,0.215969000000001,-0.351174188019097,0.385653995071104,0.22706907867432,0.980309068816521
"21",21,0.23763801217651,0.610128145660259,0.00195701217651,0.38133914566026,0.235681,0.228788999999999,-0.360501022231752,0.385036106323099,0.23959502435302,0.991467291320519
"22",22,0.248173005386348,0.622139976913262,0.00195200538635,0.38223297691326,0.246220999999998,0.239907000000002,-0.361955140273911,0.384501964736753,0.250125010772698,1.00437295382652
"23",23,0.259887078872682,0.63514707157926,0.00197107887268,0.38426907157926,0.257916000000002,0.250878,-0.362252898040581,0.386974066192912,0.261858157745362,1.01941614315852
"24",24,0.270849993011472,0.647231218872257,0.00197799301147,0.38392121887226,0.268872000000002,0.263309999999997,-0.364297078567788,0.387344139999576,0.272827986022942,1.03115243774452
"25",25,0.281818925109859,0.660205224060261,0.00192792510986,0.38585622406026,0.279890999999999,0.274349000000001,-0.365412293762398,0.389355231048789,0.283746850219719,1.04606144812052
"26",26,0.29465608325195,0.677147181762259,0.00190408325195,0.38993318176226,0.292752,0.287213999999999,-0.365549140808311,0.3953282566524,0.2965601665039,1.06708036352452
"27",27,0.305958208648683,0.68468198588526,0.00189120864868,0.38704998588526,0.304067000000003,0.297632,-0.371188973113575,0.39002590263331,0.307849417297363,1.07173197177052
"28",28,0.318794042510993,0.694179986847257,0.00187404251099,0.38589198684726,0.316920000000003,0.308287999999997,-0.365887943374267,0.388221778198574,0.320668085021983,1.08007197369452
"29",29,0.329017910324103,0.704295281067259,0.0018819103241,0.38340528106726,0.327136000000003,0.320889999999999,-0.365162076523154,0.385501238556265,0.330899820648203,1.08770056213452
"30",30,0.339867022140502,0.71425702813726,0.0018590221405,0.38079602813726,0.338008000000002,0.333461,-0.364428258926757,0.385239117813157,0.341726044281002,1.09505305627452
"31",31,0.350871208648677,0.722136155334258,0.00189120864868,0.37787015533426,0.348979999999997,0.344265999999998,-0.363385819488582,0.382269133193755,0.352762417297357,1.10000631066852
"32",32,0.362693936279298,0.731213103897258,0.0018659362793,0.37435610389726,0.360827999999998,0.356856999999998,-0.35944221905496,0.380341895248581,0.364559872558598,1.10556920779452
"33",33,0.373138970230101,0.746772876098261,0.0018909702301,0.37941987609826,0.371248000000001,0.367353000000001,-0.358074133667157,0.384078939818963,0.375029940460201,1.12619275219652
"34",34,0.384102975814823,0.754224117401262,0.00185997581482,0.37594611740126,0.382243000000003,0.378278000000002,-0.362669900283439,0.38108514717116,0.385962951629643,1.13017023480252
"35",35,0.396682154327394,0.762104026184256,0.00185115432739,0.37124402618426,0.394831000000003,0.390859999999996,-0.357541963073868,0.378001050369434,0.398533308654783,1.13334805236852
"36",36,0.409343034515382,0.779156926437258,0.00183303451538,0.37756092643726,0.407510000000002,0.401595999999998,-0.352760991668874,0.382474772109864,0.411176069030762,1.15671785287452
"37",37,0.421998128372188,0.786280117676261,0.00186712837219,0.37338311767626,0.420130999999998,0.412897000000001,-0.35715879806507,0.376937083160879,0.423865256744378,1.15966323535252
"38",38,0.432225128372188,0.800284010925258,0.00186712837219,0.37474401092526,0.430357999999998,0.425539999999998,-0.354054989304073,0.37828588255307,0.434092256744378,1.17502802185052
"39",39,0.444797193862908,0.808153012359261,0.00184519386291,0.37004001235926,0.442951999999998,0.438113000000001,-0.35548681706235,0.375927883987073,0.446642387725818,1.17819302471852
"40",40,0.455505141952512,0.816089015762263,0.00187714195251,0.36519701576226,0.453628000000002,0.450892000000003,-0.352647870406749,0.371291821899355,0.457382283905022,1.18128603152452
"41",41,0.465715161117549,0.823121976700257,0.00185616111755,0.36165697670026,0.463858999999999,0.461464999999997,-0.350373854644714,0.367616834747745,0.467571322235099,1.18477895340052
"42",42,0.476145173492427,0.830194990707262,0.00183017349243,0.35594399070726,0.474314999999997,0.474251000000002,-0.34697680320783,0.364479829589713,0.477975346984857,1.18613898141452
"43",43,0.486734008560178,0.844067986938262,0.00184900856018,0.35899598693826,0.484884999999998,0.485072000000002,-0.343460982147084,0.367922813445835,0.488583017120358,1.20306397387652
"44",44,0.49715517469788,0.847037144378261,0.00186617469788,0.35163314437826,0.495289,0.495404000000001,-0.346912812240383,0.360303135818082,0.49902134939576,1.19867028875652
"45",45,0.508131041748049,0.854004077713257,0.00204904174805,0.34786207771326,0.506081999999999,0.506141999999997,-0.338906102630211,0.356848903015377,0.510180083496099,1.20186615542652
"46",46,0.51915200177002,0.867032116409259,0.00184400177002,0.34961111640926,0.517308,0.517420999999999,-0.334852075943237,0.35890107466121,0.52099600354004,1.21664323281852
"47",47,0.531915020935063,0.868201238281257,0.00182302093506,0.33821923828126,0.530092000000003,0.529981999999997,-0.335117095474195,0.349049236511237,0.533738041870123,1.20642047656252
"48",48,0.544461166702272,0.877027994308261,0.00182516670227,0.33449299430826,0.542636000000002,0.542535000000001,-0.323740071578985,0.345112973373197,0.546286333404542,1.21152098861652
"49",49,0.556508064086911,0.88712009173626,0.00192506408691,0.33245809173626,0.554583000000001,0.554662,-0.32051993022135,0.342658925033989,0.558433128173821,1.21957818347252
"50",50,0.569172068466193,0.894171119766261,0.00185806846619,0.32696611976626,0.567314000000003,0.567205000000001,-0.317948023270067,0.33766305567935,0.571030136932383,1.22113723953252
"51",51,0.579746929489139,0.899066148559261,0.00186092948914,0.32129914855926,0.577885999999999,0.577767000000001,-0.314424190277122,0.329894080093068,0.581607858978279,1.22036529711852
"52",52,0.59225900177002,0.907132945968261,0.00184400177002,0.31683094596826,0.590415,0.590302000000001,-0.306807146789241,0.327386016479122,0.59410300354004,1.22396389193652
"53",53,0.60479012037659,0.917093123550263,0.00182612037659,0.31422312355026,0.602964,0.602870000000003,-0.302342825591671,0.324834121780243,0.60661624075318,1.23131624710052
"54",54,0.615315174697883,0.928357202743259,0.00186617469788,0.31480820274326,0.613449000000003,0.613548999999999,-0.30177794885238,0.323567082366669,0.617181349395763,1.24316540548652
"55",55,0.62786320065308,0.930172955337263,0.00185020065308,0.30405695533726,0.626013,0.626116000000003,-0.300494002090179,0.314857780639381,0.62971340130616,1.23422991067452
"56",56,0.638534151153562,0.937053062484257,0.00195415115356,0.30073006248426,0.636580000000002,0.636322999999997,-0.291638804183701,0.309189861831177,0.640488302307122,1.23778312496852
"57",57,0.650696054885861,0.944200945190257,0.00184805488586,0.29544694519026,0.648848000000001,0.648753999999997,-0.286357007598396,0.305666794036695,0.652544109771721,1.23964789038052
"58",58,0.663253909118652,0.957229073440262,0.00184590911865,0.29571707344026,0.661408000000002,0.661512000000002,-0.280947036071605,0.306533018554401,0.665099818237302,1.25294614688052
"59",59,0.674939996185301,0.968119915939257,0.0018749961853,0.29496891593926,0.673065000000001,0.673150999999997,-0.282289077254961,0.304866006820606,0.676814992370601,1.26308883187852
"60",60,0.685838140747068,0.97764321237226,0.00184114074707,0.29353721237226,0.683996999999998,0.684106,-0.282281775192189,0.302703216186959,0.687679281494138,1.27118042474452
"61",61,0.698493087631217,0.980045028167261,0.00183708763122,0.28328902816726,0.696655999999997,0.696756000000001,-0.279150124741043,0.294206887420193,0.700330175262437,1.26333405633452
"62",62,0.709301041305537,0.994200048065258,0.00183804130554,0.28685004806526,0.707462999999997,0.707349999999998,-0.270743986861724,0.295706960434041,0.711139082611077,1.28105009613052
"63",63,0.720410121582028,1.01118019943226,0.00186212158203,0.29275519943226,0.718547999999998,0.718425000000003,-0.27378992648323,0.301879158126726,0.722272243164058,1.30393539886452
"64",64,0.732908035720823,1.01122129148826,0.00186903572082,0.28007729148826,0.731039000000003,0.731144,-0.278272163711441,0.290811169906232,0.734777071441643,1.29129858297652
"65",65,0.745649253768919,1.01304599217226,0.00185425376892,0.26935799217226,0.743794999999999,0.743687999999999,-0.265572037719342,0.280137956451436,0.747503507537839,1.28240398434452
"66",66,0.758402835632323,1.01903898918126,0.00182683563232,0.26254398918126,0.756576000000003,0.756495000000001,-0.254643156539936,0.273389735412342,0.760229671264643,1.28158297836252
"67",67,0.771327048095699,1.02413203271526,0.0018430480957,0.25474603271526,0.769483999999999,0.769385999999997,-0.247711941085562,0.265729197082935,0.773170096191399,1.27887806543052
"68",68,0.783822981399537,1.02913703157026,0.00182898139954,0.24719603157026,0.781993999999997,0.781941000000003,-0.24030905131572,0.257809983474565,0.785651962799077,1.27633306314052
"69",69,0.796659935073847,1.03521110447726,0.00182993507385,0.24047310447726,0.794829999999997,0.794738000000002,-0.232477096496416,0.251388123077725,0.798489870147697,1.27568420895452
"70",70,0.808775169113157,1.04025097761526,0.00189716911316,0.23332197761526,0.806877999999998,0.806928999999997,-0.226435935364105,0.243591042541409,0.810672338226318,1.27357295523052
"71",71,0.821466948654167,1.04523710701026,0.00183994865417,0.22551710701026,0.819626999999997,0.819719999999997,-0.21878402896109,0.236461937897099,0.823306897308337,1.27075421402052
"72",72,0.832198903533932,1.05012006066926,0.00187690353393,0.21958406066926,0.830322000000002,0.830536000000002,-0.213038203476324,0.228653112015095,0.834075807067862,1.26970412133852
"73",73,0.843702969024659,1.05501625383026,0.00185496902466,0.21309025383026,0.841847999999999,0.841926000000001,-0.206417091644603,0.222817350296328,0.845557938049319,1.26810650766052
"74",74,0.854723221023558,1.05913808108526,0.00186522102356,0.20615108108526,0.852857999999998,0.852986999999999,-0.200293032806703,0.2154351120606,0.856588442047118,1.26528916217052
"75",75,0.86711292269897,1.06425303767426,0.00185592269897,0.19892103767426,0.865257,0.865332000000002,-0.192025158386289,0.209529816650705,0.86896884539794,1.26317407534852
"76",76,0.878879035720818,1.07504796438626,0.00186903572082,0.19791896438626,0.877009999999999,0.877128999999996,-0.185374001953444,0.207935041687287,0.880748071441638,1.27296692877252
"77",77,0.889794996185301,1.08006493962126,0.0018749961853,0.19203693962126,0.887920000000001,0.888027999999998,-0.185252968200955,0.20118590390044,0.891669992370601,1.27210187924252
"78",78,0.902394075256351,1.08199096020526,0.00186307525635,0.18137796020526,0.900531000000001,0.900613,-0.177670864364908,0.192195964019959,0.904257150512701,1.26336892041052
"79",79,0.912923943069463,1.08711003576626,0.00187094306946,0.17592103576626,0.911053000000003,0.911189,-0.169067017135797,0.184715960509909,0.914794886138923,1.26303107153252
"80",80,0.923971095626827,1.10015008937026,0.00187809562683,0.17831308937026,0.922092999999997,0.921836999999996,-0.163138940139434,0.187226146300794,0.925849191253657,1.27846317874052
"81",81,0.935143120376592,1.10024582388326,0.00182612037659,0.16702182388326,0.933317000000002,0.933224000000003,-0.165006968993664,0.176274728256436,0.936969240753182,1.26726764776652
"82",82,0.947837057296751,1.10911402476526,0.00192005729675,0.16313202476526,0.945917000000001,0.945982000000001,-0.152408766586511,0.173970904388668,0.949757114593501,1.27224604953052
"83",83,0.959110896743771,1.11354199099726,0.00187189674377,0.15618999099726,0.957239000000001,0.957352,-0.150003128021489,0.165704933700509,0.960982793487541,1.26973198199452
"84",84,0.971705056091313,1.11910021919226,0.00188405609131,0.14916021919226,0.969821000000003,0.969940000000001,-0.141836934905947,0.15998932244849,0.973589112182623,1.26826043838452
"85",85,0.982003161117552,1.12822792741426,0.00185616111755,0.14796192741426,0.980147000000002,0.980266,-0.137097058074709,0.156522871322947,0.983859322235102,1.27618985482852
"86",86,0.994572074050899,1.13414502868626,0.0018270740509,0.14129502868626,0.992744999999999,0.992849999999997,-0.133655853363361,0.152141867568705,0.996399148101799,1.27544005737252
"87",87,1.00531219386291,1.14002197338826,0.00184519386291,0.13647897338826,1.003467,1.003543,-0.128832834823347,0.145449899337361,1.00715738772582,1.27650094677652
"88",88,1.01613186958313,1.14610817053226,0.00185186958313,0.13188417053226,1.01428,1.014224,-0.123890103805131,0.140795976669348,1.01798373916626,1.27799234106452
"89",89,1.02643216111755,1.15224311897326,0.00185616111755,0.12777311897326,1.024576,1.02447,-0.119676009414705,0.136111249390132,1.0282883222351,1.28001623794652
"90",90,1.03819015432739,1.15707513787826,0.00185115432739,0.12062413787826,1.036339,1.036451,-0.114052964645873,0.130642976760706,1.04004130865478,1.27769927575652
"91",91,1.04895419506836,1.16317815727226,0.00188119506836,0.11586315727226,1.047073,1.047315,-0.108120942809902,0.124988002944869,1.05083539013672,1.27904131454452
"92",92,1.06192714753723,1.16835318525696,0.00184614753723,0.10819418525696,1.060081,1.060159,-0.101251009735031,0.119398990188601,1.06377329507446,1.27654737051392
"93",93,1.07371714874268,1.17300402565006,0.00188214874268,0.10105402565006,1.071835,1.07195,-0.0946360365142789,0.111076878112834,1.07559929748536,1.27405805130012
"94",94,1.08400916111755,1.17913222355656,0.00185616111755,0.09628422355656,1.082153,1.082848,-0.0889948645325129,0.105415074813878,1.0858653222351,1.27541644711312
"95",95,1.09531812716675,1.18418527995296,0.00183112716675,0.09084827995296,1.093487,1.093337,-0.0838140963898053,0.10017611883541,1.0971492543335,1.27503355990592
"96",96,1.10715597702026,1.19713805973816,0.00189597702026,0.09198505973816,1.10526,1.105153,-0.0770293029326969,0.101819932571408,1.10905195404052,1.28912311947632
"97",97,1.11794319265747,1.19718608229066,0.00180919265747,0.08118708229066,1.116134,1.115999,-0.079194867080689,0.0900301052704009,1.11975238531494,1.27837316458132
"98",98,1.13080808883667,1.20404914097596,0.00187308883667,0.07522614097596,1.128935,1.128823,-0.0663779934539936,0.0861059483184847,1.13268117767334,1.27927528195192
"99",99,1.1437041882782,1.20819613838196,0.0018761882782,0.06644613838196,1.141828,1.14175,-0.0603449526977604,0.0773880495452934,1.1455803765564,1.27464227676392
"100",100,1.15664308325195,1.20824713296506,0.00190408325195,0.05362613296506,1.154739,1.154621,-0.0515530551300127,0.0645429446868622,1.1585471665039,1.26187326593012
"101",101,1.16740599060059,1.21711797598266,0.00190599060059,0.05150897598266,1.1655,1.165609,-0.0408411423644672,0.0604748927307142,1.16931198120118,1.26862695196532
"102",102,1.1802088584137,1.21718213352966,0.0019138584137,0.03880913352966,1.178295,1.178373,-0.0369091175689649,0.0497761429290691,1.1821227168274,1.25599126705932
"103",103,1.19114504371643,1.21728097515866,0.00191004371643,0.02794797515866,1.189235,1.189333,-0.026037089813234,0.0370721167449592,1.19305508743286,1.24522895031732
"104",104,1.20307619506836,1.22015326004026,0.00188119506836,0.01885326004026,1.201195,1.2013,-0.0142047800902994,0.0290082163238368,1.20495739013672,1.23900652008052
"105",105,1.21561393069458,1.23610308422856,0.00189693069458,0.02230508422856,1.213717,1.213798,-0.0045393293456808,0.0330268891601986,1.21751086138916,1.25840816845712
"106",106,1.22620697702026,1.24721093496706,0.00189597702026,0.02279193496706,1.224311,1.224419,-0.00989610720829681,0.0315970042724749,1.22810295404052,1.27000286993412
"107",107,1.23732486520386,1.25530404617306,0.00191886520386,0.01978404617306,1.235406,1.23552,-0.00988606976319995,0.029097069152801,1.23924373040772,1.27508809234612
"108",108,1.25017496343994,1.28414711692806,0.00188596343994,0.03574211692806,1.248289,1.248405,-0.0051290827331214,0.0468222517242007,1.25206092687988,1.31988923385612
"109",109,1.26085619944763,1.28808707604976,0.00181419944763,0.02918107604976,1.259042,1.258906,-0.0232909174804274,0.0379121126098234,1.26267039889526,1.31726815209952
"110",110,1.27263100856018,1.30118004037476,0.00184900856018,0.03048904037476,1.270782,1.270691,-0.0154560674895861,0.0403238409271285,1.27448001712036,1.33166908074952
"111",111,1.28423218948364,1.30419594874576,0.00191218948364,0.02181894874576,1.28232,1.282377,-0.0169478508911207,0.0315649401855798,1.28614437896728,1.32601489749152
"112",112,1.29691713516235,1.32614294346616,0.00187213516235,0.03115494346616,1.295045,1.294988,-0.00727881358340499,0.0419107539825179,1.2987892703247,1.35729788693232
"113",113,1.30838100856018,1.33317801882936,0.00184900856018,0.02668101882936,1.306532,1.306497,-0.0177619349059792,0.0362608836670084,1.31023001712036,1.35985903765872
"114",114,1.32106007646179,1.35314512817386,0.00189907646179,0.03410012817386,1.319161,1.319045,-0.012117942367569,0.0447641196136854,1.32295915292358,1.38724525634772
"115",115,1.33153191152954,1.35507205570986,0.00191791152954,0.02540905570986,1.329614,1.329663,-0.0216132166443233,0.0340119792480653,1.33344982305908,1.38048111141972
"116",116,1.34285411720276,1.36408798535156,0.00192911720276,0.02310998535156,1.340925,1.340978,-0.012217938507098,0.0325560738220203,1.34478323440552,1.38719797070312
"117",117,1.35361597581482,1.369159021698,0.00185997581482,0.017273021698,1.351756,1.351886,-0.0104720095367381,0.0263049044952417,1.35547595162964,1.386432043396
"118",118,1.36655610920715,1.39020320947266,0.00188810920715,0.02545220947266,1.364668,1.364751,-0.00260291249084843,0.0365872336578366,1.3684442184143,1.41565541894532
"119",119,1.37942704930115,1.41107397987366,0.00187904930115,0.03342897987366,1.377548,1.377645,-0.0107761601715108,0.0445178706665093,1.3813060986023,1.44450295974732
"120",120,1.39232918948364,1.42817696835326,0.00191218948364,0.03763396835326,1.390417,1.390543,-0.0187447903900217,0.0487499190521137,1.39424137896728,1.46581093670652
"121",121,1.40322806288147,1.45510225956726,0.00188906288147,0.05364925956726,1.401339,1.401453,-0.0249489054717908,0.0627730700836171,1.40511712576294,1.50875151913452
"122",122,1.41423816911316,1.54013990289326,0.00189716911316,0.12764890289326,1.412341,1.412491,-0.0408640904540987,0.136911840011793,1.41613533822632,1.66778880578652
"123",123,1.4263949622345,1.54035306341526,0.0018499622345,0.11582906341526,1.424545,1.424524,-0.113744940658761,0.1261148943021,1.428244924469,1.65618212683052
"124",124,1.43926312278747,1.54030312545776,0.00189812278747,0.10284812545776,1.437365,1.437455,-0.101089940627788,0.113908163223258,1.44116124557494,1.64315125091552
"125",125,1.45208800297546,1.54040310208126,0.00188000297546,0.09008510208126,1.450208,1.450318,-0.0882151224823036,0.101139979293793,1.45396800595092,1.63048820416252
"126",126,1.46259623339844,1.54050322419736,0.00183923339844,0.07988722419736,1.460757,1.460616,-0.0778068686828219,0.0884152212219054,1.46443546679688,1.62039044839472
"127",127,1.47378799497986,1.54067894480896,0.00183899497986,0.06897194480896,1.471949,1.471707,-0.0667152292174995,0.0780827114105211,1.47562698995972,1.60965088961792
"128",128,1.48602799060059,1.54064414233396,0.00190599060059,0.05647714233396,1.484122,1.484167,-0.0546509542083728,0.0668561473540972,1.48793398120118,1.59712128466792
"129",129,1.49756809562683,1.54074698143006,0.00187809562683,0.04494698143006,1.49569,1.4958,-0.0430760467071261,0.0547189908294734,1.49944619125366,1.58569396286012
"130",130,1.51050715673828,1.55308998371886,0.00192315673828,0.04442198371886,1.508584,1.508668,-0.0302398246917837,0.0555218880920267,1.51243031347656,1.59751196743772
"131",131,1.52114119506836,1.55712911697386,0.00188119506836,0.03791911697386,1.51926,1.51921,-0.0319487886504974,0.046621960235582,1.52302239013672,1.59504823394772
"132",132,1.53398118586731,1.56315317268376,0.00180418586731,0.03107817268376,1.532177,1.532075,-0.0231479311065539,0.0420119776153962,1.53578537173462,1.59423134536752
"133",133,1.54688791711426,1.56710603428646,0.00188691711426,0.02219803428646,1.545001,1.544908,-0.0162652555694998,0.0331248484191524,1.54877483422852,1.58930406857292
"134",134,1.55840900976562,1.57806305332946,0.00188500976562,0.02158005332946,1.556524,1.556483,-0.00869702452083643,0.0311751362152011,1.56029401953124,1.59964310665892
"135",135,1.57130187757873,1.60617114750676,0.00189287757873,0.03685314750676,1.569409,1.569318,-0.00676117575072999,0.0477621377411395,1.57319475515746,1.64302429501352
"136",136,1.58388997943115,1.62300614277646,0.00196797943115,0.04106314277646,1.581922,1.581943,-0.0222811680756139,0.0517042651977324,1.5858579588623,1.66406928555292
"137",137,1.59413907208252,1.62621388931276,0.00196607208252,0.03388888931276,1.592173,1.592325,-0.02886707069394,0.0423239098816137,1.59610514416504,1.66010277862552
"138",138,1.607013162323,1.63623887994386,0.001892162323,0.03103787994386,1.605121,1.605201,-0.0192007269897656,0.0420998078613384,1.608905324646,1.66727675988772
"139",139,1.61990112957764,1.66312125621036,0.00190312957764,0.04504425621036,1.617998,1.618077,-0.016337750366221,0.0561080938873626,1.62180425915528,1.70816551242072
"140",140,1.63278495785522,1.66326604873656,0.00191695785522,0.03232104873656,1.630868,1.630945,-0.0303362983551398,0.0433649191589169,1.63470191571044,1.69558709747312
"141",141,1.64565017590332,1.69611990864566,0.00190217590332,0.05226690864566,1.643748,1.643853,-0.0176158728332347,0.0633349507904404,1.64755235180664,1.74838681729132
"142",142,1.65797001535034,1.69707918231206,0.00185401535034,0.04105718231206,1.656116,1.656022,-0.0381498932953228,0.0514290064087379,1.65982403070068,1.73813636462412
"143",143,1.67064388316345,1.69718915258786,0.00186188316345,0.02850015258786,1.668782,1.668689,-0.0264352991486099,0.0392191372375235,1.6725057663269,1.72568930517572
"144",144,1.68199920864868,1.70025901507566,0.00189120864868,0.02004201507566,1.680108,1.680217,-0.0151899439391836,0.0296151319122087,1.68389041729736,1.72030103015132
"145",145,1.69253792948914,1.70731404873657,0.00186092948914,0.01669604873657,1.690677,1.690618,-0.00772108558651796,0.0253148400878935,1.69439885897828,1.72401009747314
"146",146,1.70510899060059,1.73517915287776,0.00190599060059,0.03187115287776,1.703203,1.703308,-0.00220505813597849,0.0426412233886189,1.70701498120118,1.76705030575552
"147",147,1.71616713078308,1.76510318470766,0.00193913078308,0.05082018470766,1.714228,1.714283,-0.0190120220946812,0.0599941941070696,1.71810626156616,1.81592336941532
"148",148,1.7271960405426,1.76532213815306,0.0020130405426,0.03993613815306,1.725183,1.725386,-0.0379071441650605,0.0491550073699818,1.7292090810852,1.80525827630612
"149",149,1.73859603692627,1.76817106372066,0.00190503692627,0.03138406372066,1.736691,1.736787,-0.0267261012267899,0.0409750231780583,1.74050107385254,1.79955512744132
"150",150,1.75123600297546,1.77014512263486,0.00188000297546,0.02068312263486,1.749356,1.749462,-0.0169350607452008,0.0315490857085907,1.75311600595092,1.79082824526972
"151",151,1.76401098381042,1.79504701293946,0.00190098381042,0.03303201293946,1.76211,1.762015,-0.00613413882444136,0.0438110099639992,1.76591196762084,1.82807902587892
"152",152,1.77523799180603,1.82806194429016,0.00194199180603,0.05471594429016,1.773296,1.773346,-0.0198090211334261,0.0640509604797366,1.77717998361206,1.88277788858032
"153",153,1.78781800418091,1.82818102079776,0.00191600418091,0.04216702079776,1.785902,1.786014,-0.0402439401092463,0.0529430289917296,1.78973400836182,1.87034804159552
"154",154,1.79879818948364,1.82821506010436,0.00191218948364,0.03127606010436,1.796886,1.796939,-0.0293828313141209,0.0403970559234517,1.80071037896728,1.85949112020872
"155",155,1.80928612519836,1.83104406454466,0.00197012519836,0.02369506454466,1.807316,1.807349,-0.0189289349060018,0.0322458750610215,1.81125625039672,1.85473912908932
"156",156,1.82181601655579,1.84215811894226,0.00189001655579,0.02215511894226,1.819926,1.820003,-0.00922804798886978,0.0328719937438997,1.82370603311158,1.86431323788452
"157",157,1.83454702455139,1.86010904972836,0.00193102455139,0.02740604972836,1.832616,1.832703,-0.00761109439086827,0.0382930331725697,1.83647804910278,1.88751509945672
"158",158,1.84504799421692,1.86905393360896,0.00201399421692,0.02591593360896,1.843034,1.843138,-0.0150610555114392,0.0345069090575718,1.84706198843384,1.89496986721792
"159",159,1.85634306288147,1.87435505461116,0.00188906288147,0.02003605461116,1.854454,1.854319,-0.0127108707274963,0.0293070603942338,1.85823212576294,1.89439110922232
"160",160,1.86924397143555,1.89111502380376,0.00192697143555,0.02366502380376,1.867317,1.86745,-0.00511108317560671,0.034771960922291,1.8711709428711,1.91478004760752
"161",161,1.88210720864868,1.91405891165166,0.00189120864868,0.03376491165166,1.880216,1.880294,-0.00900781515508076,0.0448149402161093,1.88399841729736,1.94782382330332
"162",162,1.89500903692627,1.95816905621336,0.00190503692627,0.06498105621336,1.893104,1.893188,-0.0190498747253882,0.0760618475646848,1.89691407385254,2.02315011242672
"163",163,1.90700214994812,1.95822008093266,0.00191814994812,0.05306108093266,1.905084,1.905159,-0.0511669062652398,0.0632110440063864,1.90892029989624,2.01128116186532
"164",164,1.9198571363678,1.95903411441036,0.0019081363678,0.04100711441036,1.917949,1.918027,-0.0383629445648574,0.05203196446224,1.9217652727356,2.00004122882072
